item,mean_strength,rank,table,analysis,max_r_hat,min_ess_bulk
item_4,0.601306408023868,5.0,frac20,without_gemini-3.7-flash,1.0,2820.0
item_5,1.1207070838416846,3.0,frac20,without_gemini-3.7-flash,1.0,2820.0
item_6,-0.905508743846174,16.0,frac20,without_gemini-3.7-flash,1.0,2820.0
item_7,-1.1711003445382875,17.0,frac20,without_gemini-3.7-flash,1.0,2820.0
item_8,-1.5566330586523043,18.0,frac20,without_gemini-3.7-flash,1.0,2820.0
item_9,-1.6621968359557422,19.0,frac20,without_gemini-3.7-flash,1.0,2820.0
item_1,0.7701592318327305,4.0,frac20,without_gpt-5.4,1.0,2949.0
item_10,0.9800921781467973,3.0,frac20,without_gpt-5.4,1.0,2949.0
item_11,0.3647256617876463,9.0,frac20,without_gpt-5.4,1.0,2949.0
item_12,-3.883694526590232,20.0,frac20,without_gpt-5.4,1.0,2949.0
item_13,2.3608860675929964,1.0,frac20,without_gpt-5.4,1.0,2949.0
item_14,0.008765492486595437,11.0,frac20,without_gpt-5.4,1.0,2949.0
item_15,-0.14660516448429214,14.0,frac20,without_gpt-5.4,1.0,2949.0
item_16,-0.39746068009754015,16.0,frac20,without_gpt-5.4,1.0,2949.0
item_17,0.7304581409869,5.0,frac20,without_gpt-5.4,1.0,2949.0
item_18,-0.11019504750843323,13.0,frac20,without_gpt-5.4,1.0,2949.0
item_19,0.7275300032188422,6.0,frac20,without_gpt-5.4,1.0,2949.0
item_2,-0.04963157348520258,12.0,frac20,without_gpt-5.4,1.0,2949.0
item_20,1.1806344583475492,2.0,frac20,without_gpt-5.4,1.0,2949.0
item_3,0.6398494614643806,7.0,frac20,without_gpt-5.4,1.0,2949.0
item_4,0.1187248392219866,10.0,frac20,without_gpt-5.4,1.0,2949.0
item_5,0.5963726211720805,8.0,frac20,without_gpt-5.4,1.0,2949.0
item_6,-0.28795105133922494,15.0,frac20,without_gpt-5.4,1.0,2949.0
item_7,-0.6720027373126938,18.0,frac20,without_gpt-5.4,1.0,2949.0
item_8,-0.6559048513754719,17.0,frac20,without_gpt-5.4,1.0,2949.0
item_9,-2.2747525240654127,19.0,frac20,without_gpt-5.4,1.0,2949.0
item_1,0.8373798608587862,4.0,frac20,without_gpt-5.4-mini,1.0,3475.0
item_10,0.3574596247343939,9.0,frac20,without_gpt-5.4-mini,1.0,3475.0
item_11,0.21013399996385726,10.0,frac20,without_gpt-5.4-mini,1.0,3475.0
item_12,-3.2264250962990517,20.0,frac20,without_gpt-5.4-mini,1.0,3475.0
item_13,2.16071745379216,1.0,frac20,without_gpt-5.4-mini,1.0,3475.0
item_14,-0.05653140801415561,12.0,frac20,without_gpt-5.4-mini,1.0,3475.0
item_15,-0.301045273119344,14.0,frac20,without_gpt-5.4-mini,1.0,3475.0
item_16,-0.7614483559498468,18.0,frac20,without_gpt-5.4-mini,1.0,3475.0
item_17,0.5642581268228613,7.0,frac20,without_gpt-5.4-mini,1.0,3475.0
item_18,-0.11792658807508029,13.0,frac20,without_gpt-5.4-mini,1.0,3475.0
item_19,1.1747044265303426,2.0,frac20,without_gpt-5.4-mini,1.0,3475.0
item_2,0.16619384666467882,11.0,frac20,without_gpt-5.4-mini,1.0,3475.0
item_20,1.158904884612695,3.0,frac20,without_gpt-5.4-mini,1.0,3475.0
item_3,0.6481490031407923,6.0,frac20,without_gpt-5.4-mini,1.0,3475.0
item_4,0.492247391658343,8.0,frac20,without_gpt-5.4-mini,1.0,3475.0
item_5,0.7126219584330212,5.0,frac20,without_gpt-5.4-mini,1.0,3475.0
item_6,-0.31712275713441623,15.0,frac20,without_gpt-5.4-mini,1.0,3475.0
item_7,-0.6353606549109948,16.0,frac20,without_gpt-5.4-mini,1.0,3475.0
item_8,-0.6888148484588124,17.0,frac20,without_gpt-5.4-mini,1.0,3475.0
item_9,-2.378095595250234,19.0,frac20,without_gpt-5.4-mini,1.0,3475.0
item_1,0.5845674504758296,6.0,frac20,without_gpt-5.6-luna,1.0,3364.0
item_10,0.5139776334648819,7.0,frac20,without_gpt-5.6-luna,1.0,3364.0
item_11,0.498234927642732,8.0,frac20,without_gpt-5.6-luna,1.0,3364.0
item_12,-2.8866176541405517,20.0,frac20,without_gpt-5.6-luna,1.0,3364.0
item_13,2.174738613458943,1.0,frac20,without_gpt-5.6-luna,1.0,3364.0
item_14,-0.05670491321356446,12.0,frac20,without_gpt-5.6-luna,1.0,3364.0
item_15,-0.3830348622626656,14.0,frac20,without_gpt-5.6-luna,1.0,3364.0
item_16,-0.37474827808693617,13.0,frac20,without_gpt-5.6-luna,1.0,3364.0
item_17,0.2949388486405773,9.0,frac20,without_gpt-5.6-luna,1.0,3364.0
item_18,0.18780527668856198,11.0,frac20,without_gpt-5.6-luna,1.0,3364.0
item_19,1.1796452632083851,2.0,frac20,without_gpt-5.6-luna,1.0,3364.0
item_2,-0.4696751618870503,15.0,frac20,without_gpt-5.6-luna,1.0,3364.0
item_20,1.117020588850446,3.0,frac20,without_gpt-5.6-luna,1.0,3364.0
item_3,0.22284055552687657,10.0,frac20,without_gpt-5.6-luna,1.0,3364.0
item_4,0.5894465143602374,5.0,frac20,without_gpt-5.6-luna,1.0,3364.0
item_5,1.0447234386239685,4.0,frac20,without_gpt-5.6-luna,1.0,3364.0
item_6,-0.6348071758741249,16.0,frac20,without_gpt-5.6-luna,1.0,3364.0
item_7,-0.7956791887953873,17.0,frac20,without_gpt-5.6-luna,1.0,3364.0
item_8,-1.1994153454529912,18.0,frac20,without_gpt-5.6-luna,1.0,3364.0
item_9,-1.6072565312281675,19.0,frac20,without_gpt-5.6-luna,1.0,3364.0
item_1,0.6833545052366855,5.0,frac20,without_gpt-5.6-sol,1.0,3414.0
item_10,0.17234404785533725,11.0,frac20,without_gpt-5.6-sol,1.0,3414.0
item_11,0.4655819928861551,7.0,frac20,without_gpt-5.6-sol,1.0,3414.0
item_12,-2.804900557965439,20.0,frac20,without_gpt-5.6-sol,1.0,3414.0
item_13,2.1240340604502044,1.0,frac20,without_gpt-5.6-sol,1.0,3414.0
item_14,0.07848983114606642,12.0,frac20,without_gpt-5.6-sol,1.0,3414.0
item_15,-0.906749645434764,17.0,frac20,without_gpt-5.6-sol,1.0,3414.0
item_16,-0.4102225251695088,14.0,frac20,without_gpt-5.6-sol,1.0,3414.0
item_17,0.28260555641008434,9.0,frac20,without_gpt-5.6-sol,1.0,3414.0
item_18,0.2546128362344955,10.0,frac20,without_gpt-5.6-sol,1.0,3414.0
item_19,0.5389565291906716,6.0,frac20,without_gpt-5.6-sol,1.0,3414.0
item_2,-0.24992646616913552,13.0,frac20,without_gpt-5.6-sol,1.0,3414.0
item_20,1.2298927946442764,2.0,frac20,without_gpt-5.6-sol,1.0,3414.0
item_3,0.28887105559309256,8.0,frac20,without_gpt-5.6-sol,1.0,3414.0
item_4,0.9553630746532569,4.0,frac20,without_gpt-5.6-sol,1.0,3414.0
item_5,1.209412382106978,3.0,frac20,without_gpt-5.6-sol,1.0,3414.0
item_6,-0.6343888161692457,15.0,frac20,without_gpt-5.6-sol,1.0,3414.0
item_7,-0.7759109675140411,16.0,frac20,without_gpt-5.6-sol,1.0,3414.0
item_8,-1.1873338643618097,18.0,frac20,without_gpt-5.6-sol,1.0,3414.0
item_9,-1.3140858236233672,19.0,frac20,without_gpt-5.6-sol,1.0,3414.0
